Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,source,Years_Operating,Item_Price_Range,I_T_Baking Goods,I_T_Breads,I_T_Breakfast,I_T_Canned,I_T_Dairy,I_T_Frozen Foods,I_T_Fruits and Vegetables,I_T_Hard Drinks,I_T_Health and Hygiene,I_T_Household,I_T_Meat,I_T_Others,I_T_Seafood,I_T_Snack Foods,I_T_Soft Drinks,I_T_Starchy Foods,O_I_OUT010,O_I_OUT013,O_I_OUT017,O_I_OUT018,O_I_OUT019,O_I_OUT027,O_I_OUT035,O_I_OUT045,O_I_OUT046,O_I_OUT049,I_T_C_Drinks,I_T_C_Food,I_T_C_Non-Consumable
13.650000000000002,1,0.025795293,80.2302,1,3,3.0,2139.2154,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.5,0,0.046115083,120.2124,0,2,1.0,1540.6612,train,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17.6,1,0.053170949,45.606,0,2,1.0,1724.422,train,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7.75,1,0.082915017,34.9558,0,2,1.0,645.1602,train,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.235,0,0.082028694,148.6076,1,3,3.0,3990.8052,train,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18.6,0,0.076975118,161.8236,1,1,1.0,1611.236,train,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.73,0,0.045371855,86.0882,0,1,1.0,1116.5466,train,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.15,0,0.028642712,149.0708,1,1,1.0,1203.7664,train,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.44,1,0.017047751,174.637,2,3,1.0,2999.429,train,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17.7,1,0.042562588,165.021,0,2,1.0,3425.541,train,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19.199999999999996,0,0.181769264,240.6196,1,3,3.0,4579.3724,train,35,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.1,0,0.016812745,180.666,2,3,1.0,4134.618,train,33,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.355,0,0.06024158008435295,145.6418,2,3,1.0,3384.2614,train,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.26,1,0.016516867,151.1366,0,3,0.0,453.4098,train,22,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15.75,0,0.134960397,101.37,2,3,1.0,2097.27,train,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.905,0,0.045614252,221.5456,2,3,1.0,6852.4136,train,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16.0,0,0.099136036,210.3902,0,1,1.0,1486.7314,train,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20.25,0,0.014222617,148.9418,0,1,1.0,3531.4032,train,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.175,0,0.037457098,83.4224,1,1,1.0,1448.7808,train,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.0,0,0.079279489,77.2644,2,3,1.0,1335.5948,train,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.6,1,0.045835395,168.2132,1,1,1.0,2367.5848,train,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.175,1,0.029616108,107.7622,1,3,2.0,2011.3818,train,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7.5,0,0.060343599372674875,175.4028,1,3,3.0,6729.9064,train,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18.7,0,0.0576269,83.3566,1,1,1.0,1860.2452,train,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17.6,0,0.015687045,182.6976,0,1,1.0,3440.8544,train,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18.2,0,0.162960415,43.5086,2,3,1.0,1070.6064,train,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.15,0,0.024651269,179.5686,0,1,1.0,1422.1488,train,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8.6,1,0.091195818,130.231,0,3,0.0,129.831,train,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14.5,1,0.058542509,168.6448,1,3,3.0,3408.896,train,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20.35,0,0.089608321,262.1594,1,1,1.0,3139.9128,train,21,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.39,0,0.067766896,140.6812,0,2,1.0,3704.5112,train,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19.6,0,0.041355366,88.7514,1,1,1.0,2656.542,train,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.25,0,0.145913308,95.441,0,3,0.0,193.082,train,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.28,0,0.027748176,86.5198,1,1,1.0,1395.5168,train,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.395,0,0.159201868,226.072,2,3,1.0,3621.952,train,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7.72,0,0.052274691,79.1986,0,2,1.0,778.986,train,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.65,0,0.042175992,106.4938,2,3,1.0,2465.4574,train,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19.35,0,0.057933643,175.1738,0,1,0.0,347.5476,train,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16.75,0,0.060907308320413356,88.7856,0,2,1.0,966.7416,train,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15.5,1,0.026280116,102.3332,2,3,1.0,922.7988,train,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.88,0,0.086916126,153.3682,1,1,1.0,1219.7456,train,21,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18.25,0,0.075347426,126.3046,0,2,1.0,747.0276,train,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8.935,0,0.040410039,52.9298,0,2,1.0,539.298,train,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.0,0,0.09911729,210.7902,0,2,1.0,4460.1942,train,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19.7,0,0.053439522,55.093,1,3,2.0,1018.674,train,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20.6,0,0.023448504,93.9778,0,2,1.0,2816.334,train,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19.25,0,0.108030434,32.4558,0,1,1.0,101.8674,train,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14.15,1,0.024404558,198.311,0,1,1.0,2553.343,train,23,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.63,1,0.010961483,58.2588,0,2,1.0,343.5528,train,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11.8,1,0.026358005,39.6138,0,1,1.0,365.5242,train,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13.150000000000002,0,0.03627089,85.9566,0,1,0.0,169.1132,train,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.85,0,0.137227848,155.563,0,1,1.0,4224.501,train,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11.6,1,0.144832027,239.8222,0,2,1.0,4063.3774,train,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16.2,1,0.029157849,97.0726,0,1,0.0,293.6178,train,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.15,1,0.058756205,161.0552,0,2,1.0,3411.5592,train,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4.635,0,0.141108156,128.2994,1,1,1.0,2698.4874,train,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19.6,0,0.024325592,48.5718,1,3,2.0,425.4462,train,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.2,1,0.121500143,95.0752,0,2,1.0,2588.6304,train,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15.0,1,0.160653682,185.2266,1,3,3.0,5901.6512,train,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9.395,1,0.109096371,44.6112,0,1,1.0,511.3344,train,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.395,1,0.069574013,232.8616,0,2,1.0,2812.3392,train,16,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19.5,1,0.027458099,158.792,1,3,2.0,2556.672,train,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18.35,1,0.092226754,184.4266,0,1,1.0,3504.1054,train,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.365,1,0.234733477,173.4764,0,3,0.0,171.7764,train,22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11.8,1,0.014144442,180.4344,1,3,2.0,535.3032,train,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11.3,0,0.056754036,247.5118,0,2,1.0,2470.118,train,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19.6,0,0.023999722,104.0964,0,2,1.0,525.982,train,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14.0,0,0.041355366,182.0634,1,1,1.0,4544.085,train,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
19.7,0,0.024655594,84.3592,0,1,1.0,743.0328,train,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.5,0,0.081134826,220.0798,0,1,1.0,4848.3556,train,23,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.3,0,0.052608525,191.253,0,2,1.0,2656.542,train,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.435,0,0.084452363,165.2158,0,1,1.0,2840.9686,train,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6.48,0,0.033899898,146.9076,0,1,1.0,2956.152,train,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17.6,0,0.058042926,154.6314,2,3,1.0,1861.5768,train,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.155,0,0.119692888,188.453,0,2,1.0,4364.319,train,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.1,0,0.0343603,253.4356,1,1,1.0,2797.6916,train,21,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15.5,1,0.100922503,199.0768,1,1,1.0,2759.0752,train,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14.349999999999998,0,0.016956266,109.3228,1,3,3.0,2431.5016,train,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.785,0,0.092576144,121.0098,0,2,1.0,2530.7058,train,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14.6,0,0.025742955,197.1084,1,1,1.0,4761.8016,train,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.445,0,0.029812714,95.4436,1,3,2.0,1229.0668,train,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4.88,1,0.133382115,55.0298,2,3,1.0,647.1576,train,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.1,1,0.06024158008435295,88.5198,2,3,1.0,261.6594,train,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.395,0,0.039484739,97.9042,0,2,1.0,1686.4714,train,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,0,0.021425341,250.175,0,1,1.0,2996.1,train,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.5,1,0.02624324,143.8128,1,3,3.0,4458.1968,train,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12.35,1,0.185704641,77.1328,2,3,1.0,2239.7512,train,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11.3,0,0.066668724,192.4478,0,2,1.0,2712.4692,train,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13.849999999999998,1,0.149305497,119.6124,0,1,0.0,592.562,train,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19.5,1,0.030688557,85.754,0,2,1.0,2163.85,train,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19.7,0,0.041803291,110.3912,1,1,1.0,3275.736,train,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.75,1,0.082861686,32.6558,2,3,1.0,679.116,train,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.1,0,0.076385385,88.483,1,3,2.0,988.713,train,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.775,0,0.021498768,111.5228,1,3,3.0,1768.3648,train,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.1,0,0.033102681,116.6124,0,2,1.0,1540.6612,train,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7.075,0,0.058676973,142.0128,0,2,1.0,2588.6304,train,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.97,0,0.021531416,108.4596,0,2,1.0,3020.0688,train,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.15,0,0.028592842,151.0708,0,2,1.0,2858.9452,train,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14.1,0,0.067148407,200.4084,1,3,2.0,3968.168,train,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12.349999999999998,0,0.026552056,56.2246,1,3,3.0,1737.738,train,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11.1,1,0.060302689,175.8712,0,3,0.0,175.7712,train,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.135,0,0.138269873,111.686,0,1,0.0,452.744,train,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7.42,1,0.036109859,186.5582,0,3,0.0,185.7582,train,22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16.35,0,0.020579897,52.1324,1,1,1.0,934.7832,train,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19.1,1,0.025912378,146.8418,1,1,1.0,1765.7016,train,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6.46,1,0.086077865,143.8102,0,1,0.0,291.6204,train,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.19,1,0.044432887,102.899,1,3,2.0,1651.184,train,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11.8,0,0.115346634,200.2084,1,1,1.0,4563.3932,train,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11.35,1,0.063226306,87.9856,0,1,1.0,1494.0552,train,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15.2,0,0.03366718,109.6912,0,2,1.0,1419.4856,train,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.5,0,0.173867958,128.8652,0,2,1.0,1291.652,train,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.25,1,0.022936488,240.8538,0,2,1.0,7931.6754,train,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.1,0,0.054585372,196.5084,2,3,1.0,595.2252,train,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.1,0,0.020913071,120.1782,0,2,1.0,2026.0294,train,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12.0,0,0.104230135,259.5278,0,1,1.0,2603.278,train,23,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19.0,0,0.111923422,106.5622,0,1,1.0,2117.244,train,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19.7,0,0.024756031,83.8592,1,3,2.0,247.6776,train,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.82,1,0.135375727,256.133,0,1,0.0,256.333,train,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18.6,0,0.012679226,120.9414,0,2,1.0,2680.5108,train,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.5,0,0.173483253,129.0652,0,2,1.0,3487.4604,train,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.75,0,0.045138797,187.9556,0,2,1.0,2816.334,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18.85,0,0.04282359,254.433,1,3,2.0,2050.664,train,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6.135,0,0.115010655,161.5236,0,2,1.0,1288.9888,train,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20.7,0,0.169776346,184.4266,0,2,1.0,3688.532,train,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17.6,0,0.041608488,165.4526,0,2,1.0,1644.526,train,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16.0,0,0.072608647,228.3668,2,3,1.0,5298.4364,train,33,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.92,0,0.130191993,176.837,0,2,1.0,2117.244,train,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17.75,0,0.111931193,108.8912,0,2,1.0,327.5736,train,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15.6,0,0.116913245,78.167,0,1,1.0,1837.608,train,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19.5,1,0.13511877,232.9958,0,1,0.0,934.7832,train,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17.75,1,0.063416566,154.6656,0,3,0.0,308.9312,train,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.73,0,0.075943184,85.5882,0,3,0.0,171.7764,train,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.73,0,0.05190652,188.1898,0,2,1.0,1496.7184,train,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.3,0,0.175060504,106.7964,1,3,2.0,525.982,train,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20.2,0,0.099893424,187.6898,0,2,1.0,3928.8858,train,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.130000000000001,0,0.178923163,55.7298,0,1,0.0,161.7894,train,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.15,0,0.060825986585161314,119.244,0,2,1.0,2636.568,train,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21.35,0,0.068765205,260.4278,2,3,1.0,3644.5892,train,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20.2,1,0.096906831,175.5028,1,3,2.0,6729.9064,train,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6.57,0,0.096862255,193.982,0,2,1.0,2316.984,train,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19.35,1,0.062528426,166.9184,0,1,1.0,3302.368,train,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.6,0,0.032621545,143.2154,0,1,1.0,2127.231,train,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8.51,0,0.05190268,142.247,2,3,1.0,2862.94,train,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.395,1,0.170246782,141.5838,1,3,3.0,3231.1274,train,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
